player_id,player_name,elo_rating
206173,Jannik Sinner,2314.22
104925,Novak Djokovic,2156.83
104417,Robin Soderling,2113.42
207989,Carlos Alcaraz,2068.54
100644,Alexander Zverev,2062.53
126203,Taylor Fritz,2044.44
103819,Roger Federer,2037.12
106401,Nick Kyrgios,1989.05
207733,Jack Draper,1988.99
102158,Patrick Rafter,1973.34
106421,Daniil Medvedev,1962.08
208029,Holger Rune,1941.87
105223,Juan Martin del Potro,1935.89
101948,Pete Sampras,1925.14
200624,Sebastian Korda,1922.54
104053,Andy Roddick,1921.56
105777,Grigor Dimitrov,1919.88
200282,Alex De Minaur,1914.18
200005,Ugo Humbert,1911.94
111575,Karen Khachanov,1906.65
126774,Stefanos Tsitsipas,1885.78
126205,Tommy Paul,1883.72
101736,Andre Agassi,1878.42
126610,Matteo Berrettini,1877.76
128034,Hubert Hurkacz,1863.85
200615,Alexei Popyrin,1863.8
207830,Tomas Machac,1860.64
104745,Rafael Nadal,1859.52
210097,Ben Shelton,1843.79
111442,Jordan Thompson,1834.63
209950,Arthur Fils,1833.94
104792,Gael Monfils,1832.21
207518,Lorenzo Musetti,1832.02
133430,Denis Shapovalov,1830.28
207925,Flavio Cobolli,1829.36
101414,Boris Becker,1821.08
102765,Nicolas Escude,1820.06
105676,David Goffin,1818.24
126207,Frances Tiafoe,1815.68
105526,Jan Lennard Struff,1812.14
103900,David Nalbandian,1808.55
208103,Jiri Lehecka,1808.04
104339,Mario Ancic,1806.19
101222,Stefan Edberg,1801.93
105683,Milos Raonic,1800.14
101529,Michael Stich,1794.85
134868,Tallon Griekspoor,1790.47
200000,Felix Auger Aliassime,1788.89
103888,Mardy Fish,1787.49
103285,Radek Stepanek,1787.17
105453,Kei Nishikori,1785.46
105238,Alexandr Dolgopolov,1784.52
202103,Francisco Cerundolo,1782.93
106423,Thanasi Kokkinakis,1781.43
105138,Roberto Bautista Agut,1781.34
103498,Marat Safin,1780.66
202385,Jenson Brooksby,1777.81
111202,Hyeon Chung,1774.53
134770,Casper Ruud,1772.63
208659,Giovanni Mpetshi Perricard,1770.58
104607,Tomas Berdych,1769.53
106218,Marcos Giron,1767.54
210506,Alex Michelsen,1765.15
105668,Jerzy Janowicz,1754.06
206909,Brandon Nakashima,1751.74
102882,Mark Philippoussis,1750.07
126094,Andrey Rublev,1748.85
101990,Richard Krajicek,1746.66
103970,David Ferrer,1745.97
210150,Jakub Mensik,1745.41
105870,Yannick Hanfmann,1740.62
209098,Hamad Medjedovic,1740.41
208286,Matteo Arnaldi,1737.76
103898,Julien Benneteau,1735.43
103781,Jurgen Melzer,1732.22
103507,Juan Carlos Ferrero,1731.23
105807,Pablo Carreno Busta,1730.64
111815,Cameron Norrie,1729.71
102419,Christophe Van Garsse,1729.36
144684,Alex Molcan,1727.57
104026,Joachim Johansson,1724.28
126846,Aleksandar Vukic,1723.1
101793,Jim Courier,1722.91
102863,Takao Suzuki,1717.59
211663,Joao Fonseca,1716.98
103917,Nicolas Mahut,1716.04
126128,Roman Safiullin,1715.33
104597,Nicolas Almagro,1714.88
126239,Arthur Rinderknech,1712.6
111581,Michael Mmoh,1707.99
127339,Borna Gojo,1707.57
200325,Emil Ruusuvuori,1706.14
102562,Jiri Novak,1705.37
104338,Juan Monaco,1705.21
103017,Nicolas Kiefer,1704.52
102701,Marcelo Rios,1701.45
144869,Tomas Martin Etcheverry,1700.81
103344,Ivan Ljubicic,1700.79
101320,Magnus Gustafsson,1700.24
103828,Jean Julien Rojer,1700.15
200175,Miomir Kecmanovic,1699.92
104468,Gilles Simon,1699.56
104871,Jeremy Chardy,1695.8
126214,Alejandro Tabilo,1695.34
207352,Bu Yunchaokete,1694.85
106415,Yoshihito Nishioka,1694.56
136440,Dominik Koepfer,1694.34
105656,Marcelo Arevalo,1693.71
106148,Roberto Carballes Baena,1692.46
103758,Taylor Dent,1692.28
103602,Fernando Gonzalez,1689.54
103401,Jan Hernych,1687.57
105227,Marin Cilic,1687.22
122298,Botic Van De Zandschulp,1687.01
200267,Zizou Bergs,1686.86
132686,Nuno Borges,1685.78
200221,Alejandro Davidovich Fokina,1685.08
144707,Mikael Ymer,1684.71
101084,Jakob Hlasek,1681.32
104976,Ryan Sweeting,1681.09
102338,Yevgeny Kafelnikov,1678.31
102286,Wayne Black,1677.08
106426,Cristian Garin,1676.99
101962,Younes El Aynaoui,1676.32
126127,Benjamin Bonzi,1676.24
102644,Franco Squillari,1675.92
105575,Ricardas Berankis,1671.15
103566,Michael Llodra,1670.86
102344,Karol Kucera,1670.46
102025,Mikael Tillstrom,1669.89
106331,Christopher Oconnell,1669.38
101897,Fernando Meligeni,1668.6
111460,Quentin Halys,1668.55
104547,Horacio Zeballos,1667.52
101727,Jason Stoltenberg,1666.12
104523,Frederico Gil,1665.92
102450,Tim Henman,1665.17
105577,Vasek Pospisil,1664.38
104076,Jose Acasuso,1663.91
104571,Marcos Baghdatis,1663.77
100955,Yahiya Doumbia,1663.26
206681,Fabian Marozsan,1662.39
124187,Reilly Opelka,1661.52
208502,Dominic Stricker,1661.32
102887,Ramon Delgado,1659.46
101885,Wayne Arthurs,1658.76
105916,Marton Fucsovics,1658.25
103171,Raemon Sluiter,1658.18
205734,Thiago Seyboth Wild,1658.15
102233,Leander Paes,1657.79
103264,Mariano Puerta,1657.54
208014,Rinky Hijikata,1656.63
200436,Zsombor Piros,1655.06
105583,Dusan Lajovic,1653.7
104897,Matthias Bachinger,1653.5
102563,Thomas Johansson,1652.96
103813,Jarkko Nieminen,1651.88
111577,Jared Donaldson,1651.16
101723,Magnus Larsson,1649.92
111513,Laslo Djere,1649.56
104527,Stan Wawrinka,1649.48
101774,Todd Martin,1648.7
111794,Kamil Majchrzak,1648.6
102959,Marko Tkalec,1646.59
102110,Daniel Nestor,1646.58
207686,Alexander Shevchenko,1646.56
104620,Simone Bolelli,1645.53
103600,Mohammad Ghareeb,1645.22
200059,Yibing Wu,1644.87
105357,John Millman,1644.72
207608,Timofey Skatov,1644.47
132283,Lorenzo Sonego,1644.46
103484,James Blake,1644.46
103504,Febi Widhiyanto,1643.88
103581,Flavio Saretta,1643.14
102854,Sjeng Schalken,1642.52
126845,Max Purcell,1641.96
103812,Victor Hanescu,1641.78
111190,Zhizhen Zhang,1641.66
102401,Scott Draper,1638.51
102179,Antony Dupuis,1638.44
101717,Diego Nargiso,1638.28
102148,Fabrice Santoro,1638.03
209992,Juncheng Shang,1637.29
102257,Greg Rusedski,1637.1
108532,Worapol Thongkamcho,1637.06
104273,Edouard Roger-Vasselin,1635.9
103720,Lleyton Hewitt,1635.88
209070,Arthur Cazaux,1635.54
103193,Peter Wessels,1635.33
144895,Corentin Moutet,1635.28
102610,Albert Costa,1635.05
210530,Learner Tien,1634.94
101611,Cedric Pioline,1633.82
200384,Hugo Gaston,1632.82
106109,Alex Bolt,1632.63
101991,Mauricio Hadad,1632.55
103598,Xavier Malisse,1631.02
103451,Bjorn Phau,1630.75
133297,Yosuke Watanuki,1629.98
111797,Nicolas Jarry,1629.07
103752,Simon Greul,1628.47
202104,Sebastian Baez,1628.36
103325,Wesley Moodie,1627.89
103789,Irakli Labadze,1627.84
103824,Orest Tereshchuk,1627.4
105723,Andrey Kuznetsov,1627.03
122330,Alexander Bublik,1626.8
104545,John Isner,1626.1
209113,Gabriel Diallo,1625.33
105558,Guillaume Rufin,1625.06
101191,Richey Reneberg,1625.06
104898,Robin Haase,1624.63
105985,Darian King,1624.49
102456,Felix Mantilla,1624.24
106058,Jack Sock,1621.38
102271,Hicham Arazi,1621.23
104724,Eduardo Schwank,1621.22
103096,Arnaud Clement,1620.67
105464,Christopher Rungkat,1620.27
124186,Alexandre Muller,1619.87
103786,Nikolay Davydenko,1619.7
104918,Andy Murray,1619.6
104025,Amer Delic,1618.95
104233,Frederik Nielsen,1618.94
106175,Ricardo Rodriguez,1618.9
104068,Robby Ginepri,1618.56
104534,Dudi Sela,1617.68
105732,Pierre Hugues Herbert,1617.27
101965,Wayne Ferreira,1616.73
104735,Tobias Kamke,1616.57
102107,Jan Frode Andersen,1615.58
111456,Mackenzie Mcdonald,1615.5
103656,Albert Montanes,1615.08
102035,Jonas Bjorkman,1615.05
105790,Yong Kyu Lim,1614.45
133835,Gijs Brouwer,1614.18
101318,Javier Frana,1612.94
106329,Thiago Monteiro,1612.57
104731,Kevin Anderson,1612.51
126952,Soon Woo Kwon,1611.97
106298,Lucas Pouille,1611.86
105051,Matthew Ebden,1610.52
126646,Tim Van Rijthoven,1609.55
104332,Philipp Petzschner,1609.15
104499,Jimmy Wang,1608.59
106210,Jiri Vesely,1608.49
103387,Paradorn Srichaphan,1608.4
104719,Marcel Granollers,1607.5
105992,Ryan Harrison,1607.12
102259,Jerome Golmard,1606.94
104395,Marcel Felder,1606.52
124116,Sebastian Ofner,1606.29
105946,Liang Chi Huang,1606.1
111153,Christopher Eubanks,1605.25
131934,Andrea Vavassori,1604.41
106234,Aslan Karatsev,1603.95
102928,Hee Seok Chung,1603.52
102029,Filip Dewulf,1603.14
102446,Andrei Medvedev,1602.72
105881,Matthew Barton,1602.44
105173,Adrian Mannarino,1602.38
102740,Francisco Rodriguez,1602.32
106075,Jozef Kovalik,1601.57
105079,Ivan Sergeyev,1601.52
104926,Fabio Fognini,1601.25
104965,Pavol Cervenak,1600.94
104259,Philipp Kohlschreiber,1600.9
103337,Ben Qiang Zhu,1600.58
125802,Ilya Ivashka,1599.91
104471,Ivan Dodig,1599.47
106078,Egor Gerasimov,1599.22
104651,Martin Alund,1598.15
102477,Gaston Etlis,1598.03
102703,Hyung Taik Lee,1597.34
100656,Ivan Lendl,1597.0
123795,Altug Celikbilek,1596.86
103997,Lukasz Kubot,1596.03
102934,Nicolas Coutelot,1595.99
101613,Malivai Washington,1595.96
102642,Cyril Saulnier,1595.89
104721,Josselin Ouanna,1595.48
105550,Guido Pella,1595.26
102783,Rainer Schuettler,1595.0
105255,Bassam Beidas,1594.94
102839,Nicolas Lapentti,1594.75
103184,Bob Bryan,1594.64
102277,Bing Chao Lin,1594.38
103808,Potito Starace,1594.37
104604,Ruben Gonzales,1593.43
102087,Oleg Ogorodov,1593.19
104292,Izak Van Der Merwe,1593.08
209209,Filip Misolic,1592.74
104631,Harshana Godamanna,1592.71
106071,Bernard Tomic,1591.98
106162,Franco Agamenone,1591.91
104386,Janko Tipsarevic,1591.79
104327,Steve Darcis,1591.28
106432,Borna Coric,1591.2
106281,Liam Broady,1590.85
105657,Marius Copil,1590.76
104460,Dustin Brown,1590.73
105649,Cedrik Marcel Stebe,1590.07
102845,Carlos Moya,1589.23
104371,Ivo Minar,1589.05
106249,Joao Domingues,1588.52
101358,Olivier Delaitre,1588.23
133975,Benjamin Hassan,1588.16
103694,Olivier Rochus,1588.07
101884,Frank Ofori,1587.85
103066,Mark Nielsen,1587.63
207680,Facundo Diaz Acosta,1587.0
105028,Jesse Levine,1586.92
103393,Yuri Schukin,1586.66
102796,Magnus Norman,1586.51
102369,Julien Boutter,1586.36
105487,Facundo Bagnis,1586.28
101434,Petr Korda,1586.02
104305,Luka Gregorc,1585.89
202261,Otto Virtanen,1585.74
200514,Jurij Rodionov,1585.71
105936,Filip Krajinovic,1585.24
103612,Alexey Kedryuk,1584.79
103176,David Sanchez,1584.61
101964,Goran Ivanisevic,1584.51
200303,Pavel Kotov,1583.7
104467,Lamine Ouahab,1583.32
104167,Todd Widom,1583.22
202058,Thiago Agustin Tirante,1583.21
104330,Rajeev Ram,1583.05
208233,Mattia Bellucci,1582.68
126555,Tung Lin Wu,1582.37
103163,Tommy Haas,1582.34
103063,Sebastien De Chaunac,1582.22
144750,Lloyd Harris,1582.12
104586,Lukas Rosol,1582.11
102462,Bryan Juinio,1581.73
106186,Jason Kubler,1580.87
102656,Tommi Lenho,1580.55
103166,Vladimir Voltchkov,1580.05
103499,Aqeel Khan,1580.03
101788,Doug Flach,1579.87
104368,Daniel King Turner,1579.61
101235,Paul Haarhuis,1579.48
106296,Gregoire Barrere,1579.28
200273,Hady Habib,1579.27
110685,G D Jones,1579.22
104542,Jo-Wilfried Tsonga,1578.55
102521,Hendrik Dreekmann,1577.57
102834,Paul Goldstein,1577.51
106361,Adam Pavlasek,1577.31
106378,Kyle Edmund,1577.21
103739,Jose De Armas,1577.01
101062,Mats Wilander,1576.32
102358,Thomas Enqvist,1576.1
102506,Quino Munoz,1576.1
101776,Sandon Stolle,1575.67
103590,Michael Quintero,1575.47
127157,Daniel Altmaier,1575.23
102905,Stefan Koubek,1575.23
101932,Jared Palmer,1575.07
101651,Owen Casey,1574.78
104180,Gilles Muller,1574.73
202320,Beibit Zhukayev,1574.28
104813,Grega Zemlja,1574.21
104166,Alex Bogomolov Jr,1574.15
104535,Daniel Garza,1574.12
105074,Ruben Bemelmans,1573.96
207797,Jonas Forejtek,1573.94
104655,Pablo Cuevas,1573.93
102287,Albert Portas,1573.43
127760,Lukas Klein,1573.31
101334,Alexander Volkov,1573.2
208363,Mariano Navone,1573.14
104589,Chris Guccione,1572.92
103527,Julien Jeanpierre,1572.89
105032,Sam Groth,1572.87
103151,Mariano Zabaleta,1572.82
104673,Julio Cesar Campozano,1572.72
103638,Jhonson Garcia,1572.57
104869,Sergei Bubka,1572.56
105449,Steve Johnson,1572.22
126106,Ryan Peniston,1572.21
102202,Kenneth Carlsen,1572.21
105456,Sergio Galdos,1571.97
105041,Lukas Lacko,1571.67
105023,Sam Querrey,1571.5
101820,Marc Rosset,1571.11
207678,Juan Manuel Cerundolo,1571.01
101601,Brett Steven,1570.98
105217,Thiemo De Bakker,1570.3
104210,Ryan Russell,1570.2
105477,Marco Trungelliti,1570.0
103227,Mariano Sanchez,1569.83
108844,Hamed Ul Haq,1569.72
102104,Christian Ruud,1569.62
104978,Daniel Brands,1569.37
126129,Billy Harris,1569.27
102162,Chris Woodruff,1568.41
102167,Juan Albert Viloca Puig,1568.37
105430,Radu Albot,1568.25
106216,Bjorn Fratangelo,1568.08
126149,Gianluca Mager,1567.09
104043,Marc Lopez,1567.05
209414,Luca Van Assche,1566.72
101647,Byron Black,1566.71
103850,Sebastian Decoud,1566.55
209284,Elmer Moller,1566.53
105004,Dimitar Kutrovsky,1566.39
101373,Karsten Braasch,1566.31
103060,Alejandro Hernandez,1566.29
104660,Sergiy Stakhovsky,1566.26
103175,Toshihide Matsui,1565.94
109739,Maximilian Marterer,1565.94
104433,Frank Dancevic,1565.76
200318,Yu Hsiou Hsu,1565.76
104639,Wayne Odesnik,1565.69
103103,Dominik Hrbaty,1565.61
105379,Aljaz Bedene,1565.29
106328,Christian Harrison,1565.15
102093,Martin Damm,1565.03
102811,Dusan Vemic,1564.93
208010,Pablo Llamas Ruiz,1564.87
104198,Guillermo Garcia Lopez,1564.15
103913,Ian Flanagan,1563.82
102395,Ville Liukko,1563.38
106033,Romain Arneodo,1563.34
105386,Janez Semrajc,1563.34
124079,Pedro Martinez,1562.76
101484,Vladimir Gabrichidze,1562.17
101733,Jan Siemerink,1562.1
108701,Juan Sebastian Cabal,1561.99
102100,Bartlomiej Dabrowski,1561.63
100431,Mansour Bahrami,1561.59
103084,Guillermo Canas,1561.43
105554,Daniel Evans,1561.36
210012,Henrique Rocha,1561.23
105820,Juan Carlos Saez,1561.11
102053,Brian Macphie,1560.97
103252,Alberto Martin,1560.74
105413,Andrej Martin,1560.64
104593,Daniel Gimeno Traver,1560.61
104583,Filip Polasek,1560.3
104217,Simon Stadler,1560.1
105149,Reda El Amrani,1560.02
103065,Kepler Orellana,1559.88
103821,Danai Udomchoke,1559.24
103110,Daniele Bracciali,1559.23
104352,Colin Obrien,1559.11
103632,Luis Horna,1558.97
102716,Maxime Huard,1558.7
101889,Todd Woodbridge,1558.59
105385,Donald Young,1557.65
208230,Alibek Kachmazov,1557.64
104196,Carlos Cuadrado,1557.55
101895,Michael Brown B395,1557.53
120424,Yannick Maden,1557.16
101806,Marc Kevin Goellner,1557.14
104910,Tihomir Grozdanov,1556.97
101976,Federico Dondo,1556.35
104515,Mathieu Montcourt,1556.01
104214,Igor Andreev,1555.92
104250,Prakash Amritraj,1555.84
101532,Francisco Clavet,1555.76
104424,Go Soeda,1555.44
102556,Claude Ngoran,1555.23
102061,Kevin Ullyett,1554.86
105912,Diego Galeano,1554.75
106120,Ricardo Ojeda Lara,1554.59
101725,Gabriel Markus,1554.58
207681,Francisco Comesana,1554.55
103515,Filip Aniola,1554.3
122533,Nam Hoang Ly,1553.99
104678,Viktor Troicki,1553.85
105095,Evgeny Korolev,1553.73
102306,Michael Kohlmann,1553.29
105573,Henri Kontinen,1552.9
102227,Sargis Sargsian,1552.73
134472,Antoine Bellier,1552.69
106026,Yuki Bhambri,1552.48
102617,Kim Tiilikainen,1552.44
144821,Genaro Alberto Olivieri,1552.22
105226,Attila Balazs,1552.17
101404,Thomas Muster,1551.9
104548,Brian Baker,1551.84
103990,Tommy Robredo,1551.83
105902,James Duckworth,1551.82
103428,Juan Ignacio Chela,1551.73
102558,Eric Taino,1551.49
105633,Mohamed Safwat,1551.47
104312,Andreas Seppi,1551.43
103746,Miguel Gallardo Valles,1551.39
103031,Julian Alonso,1551.36
101805,David Nainkin,1551.29
102133,Laurence Tieleman,1550.83
104086,Mikhail Filima,1549.74
102469,Solon Peppas,1549.69
103538,James Auckland,1549.61
103902,Jan Mertl,1549.56
108593,Wing Luen Wong,1549.47
101349,Adam Malik,1549.44
120401,Tucker Vorster,1549.37
209260,Luciano Darderi,1549.23
103188,Michael Russell,1548.72
104200,Juan Manuel Elizondo,1548.71
108973,Carl Sundberg,1548.14
210312,Oliver Ojakaar,1548.0
206470,Cezar Cretu,1547.98
104421,Martin Vilarrubi,1547.97
104823,Bruno Rodriguez,1547.88
100653,Andres Gomez,1547.87
200008,Alexis Galarneau,1547.59
104379,Todd Reid,1547.42
106408,Mario Vilella Martinez,1547.36
105376,Peter Gojowczyk,1547.35
103514,Young Jun Kim,1546.32
102374,Alex Corretja,1546.3
103593,Marcelo Barboza,1546.21
103946,Bruno Soares,1546.1
103333,Ivo Karlovic,1545.92
104268,Alejandro Falla,1545.57
102143,Nicolas Thomann,1545.48
103529,Aisam Ul Haq Qureshi,1545.38
104209,Rainer Eitzinger,1545.17
102860,Agustin Calleri,1545.0
105961,David Souto,1544.99
110748,Nikola Milojevic,1544.92
103455,Michal Mertinak,1544.88
105643,Federico Delbonis,1544.86
210142,Olaf Pieczkowski,1544.7
104609,Omar Hedayet,1544.63
111181,Pruchya Isarow,1544.59
106021,Dragos Dima,1544.54
102968,Jonathan Erlich,1544.49
102024,Hernan Gumy,1544.42
108693,Romano Tatuhey,1544.15
101156,Juan Pino,1543.68
102331,Ilou Lonfo,1543.65
103204,Hugo Armando,1543.48
102146,Jordi Burillo,1543.4
105572,Austin Krajicek,1543.17
101833,Michael Tebbutt,1543.16
101367,Igor Saric,1543.07
104360,Adam Chadaj,1542.79
102835,Luke Milligan,1542.72
102320,Lazaro Navarro Batles,1542.54
144719,Jaume Munar,1542.34
131905,Manuel Guinard,1542.2
200416,August Holmgren,1542.08
105216,Yuichi Sugita,1541.99
104098,Dmitry Tursunov,1541.94
101195,Amos Mansdorf,1541.66
101196,Derrick Rostagno,1541.37
105406,Roberto Marcora,1541.34
104496,Luis Manuel Flores,1541.32
111200,Elias Ymer,1541.2
102106,Davide Sanguinetti,1541.04
104477,Jorge Aguilar,1541.0
104600,Treat Conrad Huey,1540.72
102131,Alistair Hunt,1540.58
106065,Marco Cecchinato,1540.54
105132,Jurgen Zopp,1540.48
102533,Jens Knippschild,1540.3
103224,Zeljko Tosic,1540.29
101507,Tomas Carbonell,1540.23
208843,Jerome Kym,1540.19
