player_id,player_name,surface,elo_rating
101948,Pete Sampras,Carpet,1815.34
103819,Roger Federer,Carpet,1793.85
102338,Yevgeny Kafelnikov,Carpet,1757.51
101414,Boris Becker,Carpet,1747.03
101320,Magnus Gustafsson,Carpet,1739.11
101990,Richard Krajicek,Carpet,1736.23
101736,Andre Agassi,Carpet,1733.84
101723,Magnus Larsson,Carpet,1723.12
103498,Marat Safin,Carpet,1721.06
103344,Ivan Ljubicic,Carpet,1720.19
103900,David Nalbandian,Carpet,1709.54
103786,Nikolay Davydenko,Carpet,1704.6
101774,Todd Martin,Carpet,1697.56
102450,Tim Henman,Carpet,1696.91
103720,Lleyton Hewitt,Carpet,1682.51
104417,Robin Soderling,Carpet,1682.51
101434,Petr Korda,Carpet,1682.3
104053,Andy Roddick,Carpet,1681.7
102563,Thomas Johansson,Carpet,1681.08
103163,Tommy Haas,Carpet,1677.41
102257,Greg Rusedski,Carpet,1671.56
101964,Goran Ivanisevic,Carpet,1671.23
104022,Mikhail Youzhny,Carpet,1668.22
104571,Marcos Baghdatis,Carpet,1667.32
102021,Michael Chang,Carpet,1653.1
102158,Patrick Rafter,Carpet,1652.76
101793,Jim Courier,Carpet,1651.42
102344,Karol Kucera,Carpet,1644.44
101733,Jan Siemerink,Carpet,1642.45
103285,Radek Stepanek,Carpet,1640.63
101529,Michael Stich,Carpet,1640.61
102882,Mark Philippoussis,Carpet,1637.8
103017,Nicolas Kiefer,Carpet,1637.28
101222,Stefan Edberg,Carpet,1636.38
103206,Sebastien Grosjean,Carpet,1635.83
102863,Takao Suzuki,Carpet,1635.12
104607,Tomas Berdych,Carpet,1629.4
102765,Nicolas Escude,Carpet,1627.05
102358,Thomas Enqvist,Carpet,1623.68
103103,Dominik Hrbaty,Carpet,1623.13
104339,Mario Ancic,Carpet,1615.06
104542,Jo-Wilfried Tsonga,Carpet,1608.13
104918,Andy Murray,Carpet,1605.05
105208,Ernests Gulbis,Carpet,1603.22
102184,David Prinosil,Carpet,1601.37
102035,Jonas Bjorkman,Carpet,1598.48
102562,Jiri Novak,Carpet,1596.41
102856,Gustavo Kuerten,Carpet,1595.88
101185,Mark Woodforde,Carpet,1595.29
