player_id,player_name,surface,elo_rating
101948,Pete Sampras,Carpet,1822.36
103819,Roger Federer,Carpet,1804.24
102338,Yevgeny Kafelnikov,Carpet,1757.58
101414,Boris Becker,Carpet,1750.39
101320,Magnus Gustafsson,Carpet,1744.53
101990,Richard Krajicek,Carpet,1742.24
101736,Andre Agassi,Carpet,1741.1
101723,Magnus Larsson,Carpet,1730.38
103344,Ivan Ljubicic,Carpet,1726.4
103498,Marat Safin,Carpet,1725.72
103900,David Nalbandian,Carpet,1718.12
103786,Nikolay Davydenko,Carpet,1712.17
101774,Todd Martin,Carpet,1704.93
102450,Tim Henman,Carpet,1699.22
103720,Lleyton Hewitt,Carpet,1690.9
104417,Robin Soderling,Carpet,1690.23
104053,Andy Roddick,Carpet,1688.73
101434,Petr Korda,Carpet,1687.22
102563,Thomas Johansson,Carpet,1684.7
103163,Tommy Haas,Carpet,1682.7
104571,Marcos Baghdatis,Carpet,1676.08
104022,Mikhail Youzhny,Carpet,1674.32
102257,Greg Rusedski,Carpet,1671.26
101964,Goran Ivanisevic,Carpet,1670.52
102158,Patrick Rafter,Carpet,1659.1
102021,Michael Chang,Carpet,1656.56
101793,Jim Courier,Carpet,1656.25
101733,Jan Siemerink,Carpet,1647.72
102344,Karol Kucera,Carpet,1646.21
103285,Radek Stepanek,Carpet,1646.02
101529,Michael Stich,Carpet,1643.99
102882,Mark Philippoussis,Carpet,1643.3
101222,Stefan Edberg,Carpet,1642.91
103017,Nicolas Kiefer,Carpet,1641.95
102863,Takao Suzuki,Carpet,1641.58
103206,Sebastien Grosjean,Carpet,1641.55
104607,Tomas Berdych,Carpet,1635.77
102765,Nicolas Escude,Carpet,1633.35
103103,Dominik Hrbaty,Carpet,1628.93
102358,Thomas Enqvist,Carpet,1624.95
104339,Mario Ancic,Carpet,1621.02
104542,Jo-Wilfried Tsonga,Carpet,1615.06
104918,Andy Murray,Carpet,1611.71
105208,Ernests Gulbis,Carpet,1608.48
102184,David Prinosil,Carpet,1603.58
101185,Mark Woodforde,Carpet,1602.37
102856,Gustavo Kuerten,Carpet,1601.67
102562,Jiri Novak,Carpet,1599.52
102035,Jonas Bjorkman,Carpet,1599.44
102271,Hicham Arazi,Carpet,1596.27
103387,Paradorn Srichaphan,Carpet,1596.17
102318,Andrei Pavel,Carpet,1595.5
102967,Marc Gicquel,Carpet,1591.47
102446,Andrei Medvedev,Carpet,1589.9
104925,Novak Djokovic,Carpet,1589.52
102854,Sjeng Schalken,Carpet,1588.1
102202,Kenneth Carlsen,Carpet,1585.09
103602,Fernando Gonzalez,Carpet,1583.87
104424,Go Soeda,Carpet,1583.53
103898,Julien Benneteau,Carpet,1583.23
103598,Xavier Malisse,Carpet,1582.24
103857,Igor Kunitsyn,Carpet,1578.88
103280,Martin Verkerk,Carpet,1578.37
104499,Jimmy Wang,Carpet,1577.06
104098,Dmitry Tursunov,Carpet,1577.05
103018,Max Mirnyi,Carpet,1576.42
103166,Vladimir Voltchkov,Carpet,1576.3
101647,Byron Black,Carpet,1576.15
