player_id,player_name,surface,elo_rating
103819,Roger Federer,Carpet,1851.38
101948,Pete Sampras,Carpet,1850.44
101736,Andre Agassi,Carpet,1772.75
101990,Richard Krajicek,Carpet,1767.01
101320,Magnus Gustafsson,Carpet,1766.29
101723,Magnus Larsson,Carpet,1762.18
101414,Boris Becker,Carpet,1761.96
103900,David Nalbandian,Carpet,1755.87
102338,Yevgeny Kafelnikov,Carpet,1754.54
103344,Ivan Ljubicic,Carpet,1752.15
103498,Marat Safin,Carpet,1745.54
103786,Nikolay Davydenko,Carpet,1744.62
101774,Todd Martin,Carpet,1736.44
103720,Lleyton Hewitt,Carpet,1728.63
104417,Robin Soderling,Carpet,1725.53
104053,Andy Roddick,Carpet,1719.04
104571,Marcos Baghdatis,Carpet,1717.58
102450,Tim Henman,Carpet,1707.64
101434,Petr Korda,Carpet,1707.57
103163,Tommy Haas,Carpet,1704.93
104022,Mikhail Youzhny,Carpet,1700.92
102563,Thomas Johansson,Carpet,1699.79
102158,Patrick Rafter,Carpet,1686.42
101793,Jim Courier,Carpet,1677.61
101222,Stefan Edberg,Carpet,1673.64
102021,Michael Chang,Carpet,1672.78
102863,Takao Suzuki,Carpet,1671.36
101733,Jan Siemerink,Carpet,1671.35
103285,Radek Stepanek,Carpet,1668.42
102257,Greg Rusedski,Carpet,1668.3
101964,Goran Ivanisevic,Carpet,1668.14
103206,Sebastien Grosjean,Carpet,1666.93
102882,Mark Philippoussis,Carpet,1666.79
104607,Tomas Berdych,Carpet,1665.17
102765,Nicolas Escude,Carpet,1661.39
103017,Nicolas Kiefer,Carpet,1661.17
101529,Michael Stich,Carpet,1658.98
103103,Dominik Hrbaty,Carpet,1656.6
102344,Karol Kucera,Carpet,1651.51
104542,Jo-Wilfried Tsonga,Carpet,1649.6
104339,Mario Ancic,Carpet,1649.11
104918,Andy Murray,Carpet,1644.62
101185,Mark Woodforde,Carpet,1637.19
105208,Ernests Gulbis,Carpet,1633.26
102358,Thomas Enqvist,Carpet,1628.98
102856,Gustavo Kuerten,Carpet,1628.92
102271,Hicham Arazi,Carpet,1616.9
103387,Paradorn Srichaphan,Carpet,1612.85
103898,Julien Benneteau,Carpet,1612.74
102318,Andrei Pavel,Carpet,1612.51
102967,Marc Gicquel,Carpet,1612.17
104925,Novak Djokovic,Carpet,1611.69
102562,Jiri Novak,Carpet,1611.61
102184,David Prinosil,Carpet,1610.65
102446,Andrei Medvedev,Carpet,1609.59
103602,Fernando Gonzalez,Carpet,1603.71
102854,Sjeng Schalken,Carpet,1602.61
103280,Martin Verkerk,Carpet,1602.3
102035,Jonas Bjorkman,Carpet,1601.72
104424,Go Soeda,Carpet,1601.29
103857,Igor Kunitsyn,Carpet,1601.24
102202,Kenneth Carlsen,Carpet,1597.45
103598,Xavier Malisse,Carpet,1596.06
104499,Jimmy Wang,Carpet,1595.74
105223,Juan Martin del Potro,Carpet,1593.91
102162,Chris Woodruff,Carpet,1593.32
104098,Dmitry Tursunov,Carpet,1593.03
101404,Thomas Muster,Carpet,1592.8
103166,Vladimir Voltchkov,Carpet,1592.79
102905,Stefan Koubek,Carpet,1591.45
101543,Jeff Tarango,Carpet,1590.51
105668,Jerzy Janowicz,Carpet,1589.18
103813,Jarkko Nieminen,Carpet,1587.95
101647,Byron Black,Carpet,1587.61
102110,Daniel Nestor,Carpet,1586.91
101084,Jakob Hlasek,Carpet,1586.75
104308,Michal Przysiezny,Carpet,1584.83
102395,Ville Liukko,Carpet,1583.88
101890,Jonathan Stark,Carpet,1582.54
102300,Gouichi Motomura,Carpet,1582.47
102642,Cyril Saulnier,Carpet,1579.82
101613,Malivai Washington,Carpet,1578.23
102227,Sargis Sargsian,Carpet,1577.63
103821,Danai Udomchoke,Carpet,1575.59
103018,Max Mirnyi,Carpet,1574.97
104233,Frederik Nielsen,Carpet,1574.62
104755,Richard Gasquet,Carpet,1574.56
104433,Frank Dancevic,Carpet,1573.47
101601,Brett Steven,Carpet,1573.39
104557,Andis Juska,Carpet,1572.09
102800,Nenad Zimonjic,Carpet,1570.43
103971,Karol Beck,Carpet,1570.27
101358,Olivier Delaitre,Carpet,1569.6
103735,Lovro Zovko,Carpet,1568.26
101334,Alexander Volkov,Carpet,1568.07
104792,Gael Monfils,Carpet,1567.94
103325,Wesley Moodie,Carpet,1567.83
102845,Carlos Moya,Carpet,1567.47
104214,Igor Andreev,Carpet,1567.47
103507,Juan Carlos Ferrero,Carpet,1566.7
102701,Marcelo Rios,Carpet,1566.36
101906,Yasufumi Yamamoto,Carpet,1566.18
104068,Robby Ginepri,Carpet,1565.93
102595,Helge Koll,Carpet,1565.83
101441,Martin Sinner,Carpet,1565.68
103694,Olivier Rochus,Carpet,1565.08
104813,Grega Zemlja,Carpet,1563.91
