player_id,player_name,elo_rating
206173,Jannik Sinner,2318.98
104925,Novak Djokovic,2159.82
104417,Robin Soderling,2116.8
207989,Carlos Alcaraz,2069.79
100644,Alexander Zverev,2066.23
126203,Taylor Fritz,2048.86
103819,Roger Federer,2038.24
207733,Jack Draper,1993.6
106401,Nick Kyrgios,1991.35
102158,Patrick Rafter,1975.85
106421,Daniil Medvedev,1964.25
208029,Holger Rune,1945.59
105223,Juan Martin del Potro,1935.58
101948,Pete Sampras,1929.27
200624,Sebastian Korda,1925.47
104053,Andy Roddick,1924.84
105777,Grigor Dimitrov,1921.53
200005,Ugo Humbert,1916.6
200282,Alex De Minaur,1915.64
111575,Karen Khachanov,1910.82
126774,Stefanos Tsitsipas,1888.15
126205,Tommy Paul,1885.33
126610,Matteo Berrettini,1879.93
101736,Andre Agassi,1879.1
200615,Alexei Popyrin,1867.39
128034,Hubert Hurkacz,1865.01
207830,Tomas Machac,1863.87
104745,Rafael Nadal,1858.9
210097,Ben Shelton,1846.24
111442,Jordan Thompson,1837.24
209950,Arthur Fils,1836.6
104792,Gael Monfils,1835.04
133430,Denis Shapovalov,1834.07
207518,Lorenzo Musetti,1833.67
207925,Flavio Cobolli,1832.45
105676,David Goffin,1823.39
101414,Boris Becker,1823.1
102765,Nicolas Escude,1821.93
126207,Frances Tiafoe,1817.8
105526,Jan Lennard Struff,1813.75
103900,David Nalbandian,1810.05
208103,Jiri Lehecka,1809.59
104339,Mario Ancic,1806.57
101222,Stefan Edberg,1803.28
105683,Milos Raonic,1801.39
101529,Michael Stich,1798.35
134868,Tallon Griekspoor,1792.68
200000,Felix Auger Aliassime,1790.29
103285,Radek Stepanek,1789.69
103888,Mardy Fish,1787.92
105453,Kei Nishikori,1786.65
105238,Alexandr Dolgopolov,1785.8
202103,Francisco Cerundolo,1785.46
106423,Thanasi Kokkinakis,1784.69
105138,Roberto Bautista Agut,1783.99
103498,Marat Safin,1783.95
202385,Jenson Brooksby,1779.96
111202,Hyeon Chung,1776.65
208659,Giovanni Mpetshi Perricard,1774.92
134770,Casper Ruud,1773.12
106218,Marcos Giron,1770.95
104607,Tomas Berdych,1769.89
210506,Alex Michelsen,1767.92
105668,Jerzy Janowicz,1757.01
206909,Brandon Nakashima,1753.61
102882,Mark Philippoussis,1753.09
126094,Andrey Rublev,1748.75
103970,David Ferrer,1748.12
101990,Richard Krajicek,1747.62
