player_id,player_name,surface,elo_rating
101948,Pete Sampras,Carpet,1828.84
103819,Roger Federer,Carpet,1814.26
102338,Yevgeny Kafelnikov,Carpet,1757.37
101414,Boris Becker,Carpet,1753.33
101320,Magnus Gustafsson,Carpet,1749.53
101736,Andre Agassi,Carpet,1748.01
101990,Richard Krajicek,Carpet,1747.86
101723,Magnus Larsson,Carpet,1737.3
103344,Ivan Ljubicic,Carpet,1732.22
103498,Marat Safin,Carpet,1730.09
103900,David Nalbandian,Carpet,1726.32
103786,Nikolay Davydenko,Carpet,1719.34
101774,Todd Martin,Carpet,1711.9
102450,Tim Henman,Carpet,1701.27
103720,Lleyton Hewitt,Carpet,1698.99
104417,Robin Soderling,Carpet,1697.72
104053,Andy Roddick,Carpet,1695.42
101434,Petr Korda,Carpet,1691.82
102563,Thomas Johansson,Carpet,1688.09
103163,Tommy Haas,Carpet,1687.67
104571,Marcos Baghdatis,Carpet,1684.67
104022,Mikhail Youzhny,Carpet,1680.13
102257,Greg Rusedski,Carpet,1670.82
101964,Goran Ivanisevic,Carpet,1669.88
102158,Patrick Rafter,Carpet,1665.12
101793,Jim Courier,Carpet,1660.87
102021,Michael Chang,Carpet,1659.93
101733,Jan Siemerink,Carpet,1652.77
103285,Radek Stepanek,Carpet,1651.08
101222,Stefan Edberg,Carpet,1649.3
102882,Mark Philippoussis,Carpet,1648.51
102863,Takao Suzuki,Carpet,1647.86
102344,Karol Kucera,Carpet,1647.7
101529,Michael Stich,Carpet,1647.21
103206,Sebastien Grosjean,Carpet,1647.03
103017,Nicolas Kiefer,Carpet,1646.31
104607,Tomas Berdych,Carpet,1641.97
102765,Nicolas Escude,Carpet,1639.4
103103,Dominik Hrbaty,Carpet,1634.62
104339,Mario Ancic,Carpet,1626.86
102358,Thomas Enqvist,Carpet,1626.05
104542,Jo-Wilfried Tsonga,Carpet,1622.0
104918,Andy Murray,Carpet,1618.35
105208,Ernests Gulbis,Carpet,1613.64
101185,Mark Woodforde,Carpet,1609.42
102856,Gustavo Kuerten,Carpet,1607.35
102184,David Prinosil,Carpet,1605.49
102562,Jiri Novak,Carpet,1602.37
102271,Hicham Arazi,Carpet,1600.8
102035,Jonas Bjorkman,Carpet,1600.19
103387,Paradorn Srichaphan,Carpet,1599.81
102318,Andrei Pavel,Carpet,1599.29
