player_id,player_name,elo_rating
206173,Jannik Sinner,2179.67
104925,Novak Djokovic,2088.71
207989,Carlos Alcaraz,2023.99
104417,Robin Soderling,2019.68
103819,Roger Federer,2016.44
100644,Alexander Zverev,1969.07
105223,Juan Martin del Potro,1932.03
126203,Taylor Fritz,1926.4
106401,Nick Kyrgios,1910.35
106421,Daniil Medvedev,1909.72
102158,Patrick Rafter,1899.41
104745,Rafael Nadal,1887.19
105777,Grigor Dimitrov,1871.86
200282,Alex De Minaur,1869.6
207733,Jack Draper,1865.19
101736,Andre Agassi,1856.88
208029,Holger Rune,1849.02
104053,Andy Roddick,1843.4
101948,Pete Sampras,1839.13
200624,Sebastian Korda,1835.44
126774,Stefanos Tsitsipas,1827.23
126205,Tommy Paul,1826.23
128034,Hubert Hurkacz,1824.29
126610,Matteo Berrettini,1823.47
111575,Karen Khachanov,1808.94
200005,Ugo Humbert,1800.77
104339,Mario Ancic,1785.07
103900,David Nalbandian,1774.73
207518,Lorenzo Musetti,1771.43
103888,Mardy Fish,1771.15
101414,Boris Becker,1770.78
210097,Ben Shelton,1769.8
102765,Nicolas Escude,1768.15
105683,Milos Raonic,1767.67
207830,Tomas Machac,1761.2
104792,Gael Monfils,1759.56
134770,Casper Ruud,1759.2
200615,Alexei Popyrin,1758.11
208103,Jiri Lehecka,1756.91
104607,Tomas Berdych,1755.85
105526,Jan Lennard Struff,1754.54
105453,Kei Nishikori,1753.6
101222,Stefan Edberg,1753.03
111442,Jordan Thompson,1752.25
209950,Arthur Fils,1751.22
126207,Frances Tiafoe,1749.48
126094,Andrey Rublev,1747.1
200000,Felix Auger Aliassime,1745.06
105238,Alexandr Dolgopolov,1735.08
133430,Denis Shapovalov,1731.39
207925,Flavio Cobolli,1730.65
134868,Tallon Griekspoor,1728.88
111202,Hyeon Chung,1724.29
101990,Richard Krajicek,1724.14
103285,Radek Stepanek,1719.78
101529,Michael Stich,1717.2
202103,Francisco Cerundolo,1715.94
202385,Jenson Brooksby,1714.95
103507,Juan Carlos Ferrero,1714.12
103602,Fernando Gonzalez,1706.94
105138,Roberto Bautista Agut,1706.79
103344,Ivan Ljubicic,1703.57
105807,Pablo Carreno Busta,1701.69
103498,Marat Safin,1700.91
103970,David Ferrer,1699.9
206909,Brandon Nakashima,1694.86
105676,David Goffin,1693.77
102701,Marcelo Rios,1693.16
106423,Thanasi Kokkinakis,1692.34
101793,Jim Courier,1688.83
103017,Nicolas Kiefer,1685.38
105668,Jerzy Janowicz,1684.18
104338,Juan Monaco,1683.91
208286,Matteo Arnaldi,1683.31
106218,Marcos Giron,1682.86
210506,Alex Michelsen,1681.47
105227,Marin Cilic,1679.86
104026,Joachim Johansson,1678.72
111815,Cameron Norrie,1676.56
104597,Nicolas Almagro,1676.38
103898,Julien Benneteau,1675.84
102882,Mark Philippoussis,1674.16
210150,Jakub Mensik,1673.04
200325,Emil Ruusuvuori,1672.83
104871,Jeremy Chardy,1669.87
144684,Alex Molcan,1669.71
102450,Tim Henman,1669.25
102338,Yevgeny Kafelnikov,1668.77
208659,Giovanni Mpetshi Perricard,1659.03
101320,Magnus Gustafsson,1658.35
144869,Tomas Martin Etcheverry,1657.0
103781,Jurgen Melzer,1656.19
126128,Roman Safiullin,1656.07
102562,Jiri Novak,1655.04
106415,Yoshihito Nishioka,1654.73
103917,Nicolas Mahut,1654.22
105870,Yannick Hanfmann,1653.77
126214,Alejandro Tabilo,1652.84
103566,Michael Llodra,1652.13
124187,Reilly Opelka,1651.76
104731,Kevin Anderson,1650.08
200221,Alejandro Davidovich Fokina,1649.62
144707,Mikael Ymer,1645.96
102863,Takao Suzuki,1643.72
102419,Christophe Van Garsse,1642.17
200175,Miomir Kecmanovic,1641.21
105916,Marton Fucsovics,1641.01
101774,Todd Martin,1640.21
126846,Aleksandar Vukic,1639.91
209098,Hamad Medjedovic,1639.51
103720,Lleyton Hewitt,1637.83
102563,Thomas Johansson,1637.25
106426,Cristian Garin,1637.18
105577,Vasek Pospisil,1636.75
101962,Younes El Aynaoui,1636.57
102344,Karol Kucera,1636.52
136440,Dominik Koepfer,1636.44
101727,Jason Stoltenberg,1635.75
122298,Botic Van De Zandschulp,1635.68
103264,Mariano Puerta,1635.64
106148,Roberto Carballes Baena,1634.51
105656,Marcelo Arevalo,1634.14
126239,Arthur Rinderknech,1634.13
102257,Greg Rusedski,1632.94
104076,Jose Acasuso,1631.46
101723,Magnus Larsson,1631.04
104571,Marcos Baghdatis,1630.49
102148,Fabrice Santoro,1630.4
101084,Jakob Hlasek,1628.52
103758,Taylor Dent,1627.44
132686,Nuno Borges,1626.17
102854,Sjeng Schalken,1625.78
103828,Jean Julien Rojer,1625.7
111581,Michael Mmoh,1624.88
102025,Mikael Tillstrom,1624.26
105723,Andrey Kuznetsov,1624.03
105575,Ricardas Berankis,1623.96
111190,Zhizhen Zhang,1623.71
111797,Nicolas Jarry,1623.58
102644,Franco Squillari,1623.48
105583,Dusan Lajovic,1623.39
103786,Nikolay Davydenko,1623.1
127339,Borna Gojo,1623.09
132283,Lorenzo Sonego,1623.03
104545,John Isner,1622.84
102887,Ramon Delgado,1622.29
102233,Leander Paes,1621.58
104547,Horacio Zeballos,1621.48
103401,Jan Hernych,1621.24
104620,Simone Bolelli,1620.69
202104,Sebastian Baez,1620.02
206681,Fabian Marozsan,1619.92
122330,Alexander Bublik,1619.91
104468,Gilles Simon,1618.83
103813,Jarkko Nieminen,1618.56
103484,James Blake,1618.04
101434,Petr Korda,1617.82
102271,Hicham Arazi,1616.76
101965,Wayne Ferreira,1616.42
104180,Gilles Muller,1613.66
104542,Jo-Wilfried Tsonga,1612.82
104918,Andy Murray,1612.8
102959,Marko Tkalec,1612.54
104523,Frederico Gil,1612.54
103600,Mohammad Ghareeb,1611.95
102286,Wayne Black,1611.78
104527,Stan Wawrinka,1611.62
209992,Juncheng Shang,1610.97
101897,Fernando Meligeni,1610.56
211663,Joao Fonseca,1609.85
102845,Carlos Moya,1609.73
103598,Xavier Malisse,1608.8
111513,Laslo Djere,1608.2
103387,Paradorn Srichaphan,1608.01
101611,Cedric Pioline,1607.88
102610,Albert Costa,1606.91
111460,Quentin Halys,1606.72
