player_id,player_name,surface,elo_rating
102338,Yevgeny Kafelnikov,Carpet,1732.51
101948,Pete Sampras,Carpet,1713.84
101414,Boris Becker,Carpet,1684.86
103819,Roger Federer,Carpet,1675.04
101964,Goran Ivanisevic,Carpet,1671.27
101320,Magnus Gustafsson,Carpet,1660.32
103498,Marat Safin,Carpet,1655.21
101990,Richard Krajicek,Carpet,1655.04
102450,Tim Henman,Carpet,1652.58
102257,Greg Rusedski,Carpet,1652.19
101736,Andre Agassi,Carpet,1644.98
103344,Ivan Ljubicic,Carpet,1638.88
101723,Magnus Larsson,Carpet,1634.82
102563,Thomas Johansson,Carpet,1629.97
101434,Petr Korda,Carpet,1615.12
103786,Nikolay Davydenko,Carpet,1613.7
102021,Michael Chang,Carpet,1611.86
103900,David Nalbandian,Carpet,1611.63
101774,Todd Martin,Carpet,1608.86
103163,Tommy Haas,Carpet,1608.06
102344,Karol Kucera,Carpet,1605.33
104053,Andy Roddick,Carpet,1599.33
104417,Robin Soderling,Carpet,1599.12
102358,Thomas Enqvist,Carpet,1596.24
101529,Michael Stich,Carpet,1595.78
104022,Mikhail Youzhny,Carpet,1594.65
103720,Lleyton Hewitt,Carpet,1592.49
101793,Jim Courier,Carpet,1591.98
104571,Marcos Baghdatis,Carpet,1580.83
101733,Jan Siemerink,Carpet,1580.17
102158,Patrick Rafter,Carpet,1579.05
103017,Nicolas Kiefer,Carpet,1575.86
103285,Radek Stepanek,Carpet,1573.82
102035,Jonas Bjorkman,Carpet,1573.3
102882,Mark Philippoussis,Carpet,1573.12
101222,Stefan Edberg,Carpet,1570.54
103206,Sebastien Grosjean,Carpet,1570.0
102863,Takao Suzuki,Carpet,1568.46
101820,Marc Rosset,Carpet,1565.67
104607,Tomas Berdych,Carpet,1564.14
103103,Dominik Hrbaty,Carpet,1563.84
102184,David Prinosil,Carpet,1561.65
102701,Marcelo Rios,Carpet,1559.09
102765,Nicolas Escude,Carpet,1558.84
103018,Max Mirnyi,Carpet,1558.03
104339,Mario Ancic,Carpet,1556.24
102562,Jiri Novak,Carpet,1554.2
105208,Ernests Gulbis,Carpet,1550.72
103387,Paradorn Srichaphan,Carpet,1549.13
101611,Cedric Pioline,Carpet,1547.25
104542,Jo-Wilfried Tsonga,Carpet,1546.78
102202,Kenneth Carlsen,Carpet,1546.54
104918,Andy Murray,Carpet,1545.0
102318,Andrei Pavel,Carpet,1543.78
102967,Marc Gicquel,Carpet,1542.18
101647,Byron Black,Carpet,1540.56
103598,Xavier Malisse,Carpet,1540.49
104424,Go Soeda,Carpet,1540.46
102856,Gustavo Kuerten,Carpet,1540.36
102854,Sjeng Schalken,Carpet,1540.23
104925,Novak Djokovic,Carpet,1539.62
103813,Jarkko Nieminen,Carpet,1538.85
102271,Hicham Arazi,Carpet,1538.34
101589,Arnaud Boetsch,Carpet,1537.34
103166,Vladimir Voltchkov,Carpet,1537.21
102446,Andrei Medvedev,Carpet,1537.16
104098,Dmitry Tursunov,Carpet,1536.75
103602,Fernando Gonzalez,Carpet,1535.91
104499,Jimmy Wang,Carpet,1535.47
102395,Ville Liukko,Carpet,1534.21
101334,Alexander Volkov,Carpet,1534.06
101613,Malivai Washington,Carpet,1533.11
101797,Jacco Eltingh,Carpet,1532.84
101185,Mark Woodforde,Carpet,1532.36
102162,Chris Woodruff,Carpet,1530.85
102703,Hyung Taik Lee,Carpet,1530.76
105223,Juan Martin del Potro,Carpet,1530.43
105668,Jerzy Janowicz,Carpet,1530.1
101890,Jonathan Stark,Carpet,1529.82
102300,Gouichi Motomura,Carpet,1529.81
104308,Michal Przysiezny,Carpet,1529.23
102800,Nenad Zimonjic,Carpet,1529.04
103280,Martin Verkerk,Carpet,1529.04
102642,Cyril Saulnier,Carpet,1528.55
103857,Igor Kunitsyn,Carpet,1528.43
104233,Frederik Nielsen,Carpet,1528.24
101906,Yasufumi Yamamoto,Carpet,1527.06
103898,Julien Benneteau,Carpet,1526.95
100757,Anders Jarryd,Carpet,1525.83
103507,Juan Carlos Ferrero,Carpet,1525.23
103821,Danai Udomchoke,Carpet,1525.05
104433,Frank Dancevic,Carpet,1524.29
103908,Paul Henri Mathieu,Carpet,1523.86
104557,Andis Juska,Carpet,1523.76
101358,Olivier Delaitre,Carpet,1523.4
101651,Owen Casey,Carpet,1523.28
103735,Lovro Zovko,Carpet,1522.68
102595,Helge Koll,Carpet,1522.33
104813,Grega Zemlja,Carpet,1521.98
102796,Magnus Norman,Carpet,1521.91
105166,Peter Polansky,Carpet,1521.86
105806,Mirza Basic,Carpet,1521.72
102148,Fabrice Santoro,Carpet,1521.58
101601,Brett Steven,Carpet,1521.52
102077,Alexander Shvec,Carpet,1521.46
104755,Richard Gasquet,Carpet,1521.45
102780,Frederic Niemeyer,Carpet,1521.34
103936,Todor Enev,Carpet,1521.12
103824,Orest Tereshchuk,Carpet,1520.95
104214,Igor Andreev,Carpet,1520.83
101965,Wayne Ferreira,Carpet,1520.51
102227,Sargis Sargsian,Carpet,1520.3
104792,Gael Monfils,Carpet,1519.58
210013,Martin Damm Sr,Carpet,1519.56
103971,Karol Beck,Carpet,1518.96
104534,Dudi Sela,Carpet,1518.13
102286,Wayne Black,Carpet,1517.24
101717,Diego Nargiso,Carpet,1516.94
