player_id,player_name,elo_rating
206173,Jannik Sinner,2187.78
104925,Novak Djokovic,2092.12
207989,Carlos Alcaraz,2027.24
104417,Robin Soderling,2025.27
103819,Roger Federer,2017.25
100644,Alexander Zverev,1974.12
105223,Juan Martin del Potro,1932.98
126203,Taylor Fritz,1932.9
106401,Nick Kyrgios,1915.49
106421,Daniil Medvedev,1912.43
102158,Patrick Rafter,1903.91
104745,Rafael Nadal,1885.33
105777,Grigor Dimitrov,1875.08
200282,Alex De Minaur,1872.58
207733,Jack Draper,1872.23
101736,Andre Agassi,1858.3
208029,Holger Rune,1853.88
104053,Andy Roddick,1847.11
101948,Pete Sampras,1842.78
200624,Sebastian Korda,1840.65
126774,Stefanos Tsitsipas,1830.25
126205,Tommy Paul,1830.16
128034,Hubert Hurkacz,1827.04
126610,Matteo Berrettini,1826.31
111575,Karen Khachanov,1813.72
200005,Ugo Humbert,1806.45
104339,Mario Ancic,1786.9
103900,David Nalbandian,1776.3
207518,Lorenzo Musetti,1775.57
210097,Ben Shelton,1774.51
101414,Boris Becker,1773.42
103888,Mardy Fish,1772.41
102765,Nicolas Escude,1771.27
105683,Milos Raonic,1769.44
207830,Tomas Machac,1767.43
200615,Alexei Popyrin,1764.55
104792,Gael Monfils,1763.49
208103,Jiri Lehecka,1760.41
134770,Casper Ruud,1760.16
105526,Jan Lennard Struff,1758.53
111442,Jordan Thompson,1757.47
104607,Tomas Berdych,1756.6
209950,Arthur Fils,1756.46
101222,Stefan Edberg,1756.37
105453,Kei Nishikori,1755.3
126207,Frances Tiafoe,1753.37
200000,Felix Auger Aliassime,1747.67
126094,Andrey Rublev,1747.37
105238,Alexandr Dolgopolov,1738.53
207925,Flavio Cobolli,1736.92
133430,Denis Shapovalov,1736.51
134868,Tallon Griekspoor,1732.57
111202,Hyeon Chung,1727.14
101990,Richard Krajicek,1725.31
103285,Radek Stepanek,1723.47
101529,Michael Stich,1720.68
202103,Francisco Cerundolo,1719.69
202385,Jenson Brooksby,1718.99
103507,Juan Carlos Ferrero,1715.13
105138,Roberto Bautista Agut,1710.84
103602,Fernando Gonzalez,1705.8
103498,Marat Safin,1704.87
103344,Ivan Ljubicic,1704.1
105807,Pablo Carreno Busta,1703.18
103970,David Ferrer,1701.89
105676,David Goffin,1699.76
206909,Brandon Nakashima,1698.37
106423,Thanasi Kokkinakis,1697.31
102701,Marcelo Rios,1694.14
101793,Jim Courier,1691.17
105668,Jerzy Janowicz,1687.66
106218,Marcos Giron,1687.3
208286,Matteo Arnaldi,1686.99
210506,Alex Michelsen,1686.57
103017,Nicolas Kiefer,1686.52
104338,Juan Monaco,1685.49
104026,Joachim Johansson,1681.26
105227,Marin Cilic,1680.53
103898,Julien Benneteau,1679.51
111815,Cameron Norrie,1678.71
104597,Nicolas Almagro,1678.43
102882,Mark Philippoussis,1677.85
210150,Jakub Mensik,1677.68
200325,Emil Ruusuvuori,1675.02
144684,Alex Molcan,1673.17
104871,Jeremy Chardy,1671.76
102338,Yevgeny Kafelnikov,1669.44
102450,Tim Henman,1669.21
208659,Giovanni Mpetshi Perricard,1664.88
101320,Magnus Gustafsson,1660.43
103781,Jurgen Melzer,1660.05
144869,Tomas Martin Etcheverry,1660.0
126128,Roman Safiullin,1659.67
105870,Yannick Hanfmann,1658.09
103917,Nicolas Mahut,1657.38
106415,Yoshihito Nishioka,1657.23
102562,Jiri Novak,1657.2
126214,Alejandro Tabilo,1655.69
103566,Michael Llodra,1653.48
124187,Reilly Opelka,1652.63
200221,Alejandro Davidovich Fokina,1651.58
144707,Mikael Ymer,1648.5
102863,Takao Suzuki,1647.91
104731,Kevin Anderson,1647.8
102419,Christophe Van Garsse,1647.06
209098,Hamad Medjedovic,1645.06
126846,Aleksandar Vukic,1644.7
200175,Miomir Kecmanovic,1644.43
105916,Marton Fucsovics,1642.5
101774,Todd Martin,1640.81
136440,Dominik Koepfer,1639.93
106426,Cristian Garin,1639.38
105577,Vasek Pospisil,1638.55
102563,Thomas Johansson,1638.37
101962,Younes El Aynaoui,1638.34
122298,Botic Van De Zandschulp,1638.29
126239,Arthur Rinderknech,1638.26
102344,Karol Kucera,1638.19
106148,Roberto Carballes Baena,1637.91
105656,Marcelo Arevalo,1637.86
103720,Lleyton Hewitt,1637.64
103264,Mariano Puerta,1637.58
101727,Jason Stoltenberg,1637.29
104076,Jose Acasuso,1633.22
102257,Greg Rusedski,1633.2
104571,Marcos Baghdatis,1632.08
101723,Magnus Larsson,1632.06
101084,Jakob Hlasek,1631.76
102148,Fabrice Santoro,1631.25
103758,Taylor Dent,1630.29
132686,Nuno Borges,1630.03
111581,Michael Mmoh,1629.93
103828,Jean Julien Rojer,1629.59
127339,Borna Gojo,1627.92
102025,Mikael Tillstrom,1627.01
105575,Ricardas Berankis,1626.64
102644,Franco Squillari,1626.46
102854,Sjeng Schalken,1626.38
105583,Dusan Lajovic,1625.72
111190,Zhizhen Zhang,1625.66
103401,Jan Hernych,1625.34
105723,Andrey Kuznetsov,1624.86
102887,Ramon Delgado,1624.78
104547,Horacio Zeballos,1624.62
132283,Lorenzo Sonego,1624.57
111797,Nicolas Jarry,1624.09
102233,Leander Paes,1624.01
103786,Nikolay Davydenko,1623.14
206681,Fabian Marozsan,1622.87
104545,John Isner,1622.68
104468,Gilles Simon,1622.51
104620,Simone Bolelli,1622.43
202104,Sebastian Baez,1620.91
122330,Alexander Bublik,1620.49
103813,Jarkko Nieminen,1620.27
103484,James Blake,1619.4
102271,Hicham Arazi,1617.67
101965,Wayne Ferreira,1616.44
101434,Petr Korda,1615.86
104523,Frederico Gil,1615.54
102286,Wayne Black,1615.51
102959,Marko Tkalec,1614.78
211663,Joao Fonseca,1614.78
103600,Mohammad Ghareeb,1614.17
209992,Juncheng Shang,1613.71
101897,Fernando Meligeni,1613.56
104527,Stan Wawrinka,1612.93
104918,Andy Murray,1612.77
104180,Gilles Muller,1611.47
111460,Quentin Halys,1610.79
104542,Jo-Wilfried Tsonga,1610.78
103598,Xavier Malisse,1610.38
111513,Laslo Djere,1609.86
111577,Jared Donaldson,1609.38
101611,Cedric Pioline,1609.21
106331,Christopher Oconnell,1609.12
102845,Carlos Moya,1608.69
103387,Paradorn Srichaphan,1608.42
102610,Albert Costa,1608.26
101885,Wayne Arthurs,1607.48
208502,Dominic Stricker,1607.27
102456,Felix Mantilla,1607.03
125802,Ilya Ivashka,1606.01
104976,Ryan Sweeting,1605.59
126127,Benjamin Bonzi,1604.91
207352,Bu Yunchaokete,1604.8
102446,Andrei Medvedev,1604.44
105985,Darian King,1603.98
105357,John Millman,1602.59
207686,Alexander Shevchenko,1602.37
104332,Philipp Petzschner,1601.73
200267,Zizou Bergs,1601.57
102110,Daniel Nestor,1601.08
103163,Tommy Haas,1600.85
111456,Mackenzie Mcdonald,1600.62
106378,Kyle Edmund,1600.33
101991,Mauricio Hadad,1600.13
205734,Thiago Seyboth Wild,1599.9
102259,Jerome Golmard,1599.69
104898,Robin Haase,1598.77
106432,Borna Coric,1598.74
103325,Wesley Moodie,1598.55
103581,Flavio Saretta,1598.35
105732,Pierre Hugues Herbert,1598.35
105992,Ryan Harrison,1596.88
100955,Yahiya Doumbia,1596.68
104273,Edouard Roger-Vasselin,1596.12
208014,Rinky Hijikata,1595.94
104259,Philipp Kohlschreiber,1595.76
200059,Yibing Wu,1595.1
103656,Albert Montanes,1594.85
106058,Jack Sock,1594.21
102703,Hyung Taik Lee,1593.7
111794,Kamil Majchrzak,1592.46
103812,Victor Hanescu,1591.33
126952,Soon Woo Kwon,1590.93
101404,Thomas Muster,1589.45
106175,Ricardo Rodriguez,1589.27
105936,Filip Krajinovic,1589.27
108532,Worapol Thongkamcho,1588.0
104926,Fabio Fognini,1587.88
101613,Malivai Washington,1587.7
144895,Corentin Moutet,1587.34
103789,Irakli Labadze,1586.72
106234,Aslan Karatsev,1586.58
106298,Lucas Pouille,1586.35
103504,Febi Widhiyanto,1585.92
104327,Steve Darcis,1585.58
104897,Matthias Bachinger,1584.83
106329,Thiago Monteiro,1584.57
104534,Dudi Sela,1584.34
102369,Julien Boutter,1583.86
200436,Zsombor Piros,1583.71
102035,Jonas Bjorkman,1583.53
101964,Goran Ivanisevic,1582.29
103193,Peter Wessels,1581.66
102179,Antony Dupuis,1580.7
102401,Scott Draper,1579.99
124116,Sebastian Ofner,1579.51
124186,Alexandre Muller,1579.46
101191,Richey Reneberg,1579.44
103990,Tommy Robredo,1579.24
102029,Filip Dewulf,1579.19
106071,Bernard Tomic,1579.17
200384,Hugo Gaston,1579.16
105173,Adrian Mannarino,1578.96
103824,Orest Tereshchuk,1578.63
101318,Javier Frana,1578.14
102107,Jan Frode Andersen,1577.77
103096,Arnaud Clement,1577.59
103752,Simon Greul,1576.96
103171,Raemon Sluiter,1576.68
104586,Lukas Rosol,1576.48
133297,Yosuke Watanuki,1576.39
102839,Nicolas Lapentti,1576.27
106078,Egor Gerasimov,1576.11
102740,Francisco Rodriguez,1576.1
105464,Christopher Rungkat,1575.9
104395,Marcel Felder,1575.62
102521,Hendrik Dreekmann,1575.32
104460,Dustin Brown,1574.37
104471,Ivan Dodig,1574.05
100656,Ivan Lendl,1573.6
103428,Juan Ignacio Chela,1572.4
105379,Aljaz Bedene,1572.38
105449,Steve Johnson,1572.35
103084,Guillermo Canas,1572.34
106210,Jiri Vesely,1572.24
103612,Alexey Kedryuk,1572.17
144750,Lloyd Harris,1572.12
200303,Pavel Kotov,1571.86
104025,Amer Delic,1571.81
104068,Robby Ginepri,1571.21
104499,Jimmy Wang,1571.12
133835,Gijs Brouwer,1570.87
103151,Mariano Zabaleta,1570.85
126845,Max Purcell,1569.51
207608,Timofey Skatov,1569.06
102905,Stefan Koubek,1568.84
102202,Kenneth Carlsen,1568.8
105373,Martin Klizan,1568.74
102642,Cyril Saulnier,1568.32
105051,Matthew Ebden,1568.3
104813,Grega Zemlja,1568.06
104386,Janko Tipsarevic,1567.85
105023,Sam Querrey,1567.74
105385,Donald Young,1567.71
104719,Marcel Granollers,1567.62
102358,Thomas Enqvist,1567.33
126646,Tim Van Rijthoven,1567.16
106233,Dominic Thiem,1566.88
105550,Guido Pella,1566.83
104735,Tobias Kamke,1566.8
103451,Bjorn Phau,1566.59
104631,Harshana Godamanna,1566.46
101601,Brett Steven,1565.9
101884,Frank Ofori,1565.19
103808,Potito Starace,1565.1
209070,Arthur Cazaux,1564.71
103337,Ben Qiang Zhu,1564.28
106186,Jason Kubler,1563.95
111153,Christopher Eubanks,1563.86
209113,Gabriel Diallo,1563.39
103632,Luis Horna,1562.97
210530,Learner Tien,1562.73
106109,Alex Bolt,1562.58
105946,Liang Chi Huang,1562.37
101647,Byron Black,1562.13
105657,Marius Copil,1561.43
104233,Frederik Nielsen,1561.02
102834,Paul Goldstein,1560.91
104604,Ruben Gonzales,1560.85
102162,Chris Woodruff,1560.85
102556,Claude Ngoran,1560.53
104098,Dmitry Tursunov,1560.18
105790,Yong Kyu Lim,1560.18
133975,Benjamin Hassan,1560.14
105079,Ivan Sergeyev,1559.96
102796,Magnus Norman,1559.79
104655,Pablo Cuevas,1559.71
102928,Hee Seok Chung,1559.48
104724,Eduardo Schwank,1559.19
106296,Gregoire Barrere,1559.17
105217,Thiemo De Bakker,1559.12
103694,Olivier Rochus,1558.59
103176,David Sanchez,1558.57
131934,Andrea Vavassori,1557.96
105255,Bassam Beidas,1557.92
101717,Diego Nargiso,1557.83
123795,Altug Celikbilek,1557.8
102277,Bing Chao Lin,1557.67
103909,Guillermo Coria,1557.62
104978,Daniel Brands,1556.43
105649,Cedrik Marcel Stebe,1556.25
104965,Pavol Cervenak,1555.89
101235,Paul Haarhuis,1555.87
101776,Sandon Stolle,1555.79
103166,Vladimir Voltchkov,1555.75
106281,Liam Broady,1554.78
103066,Mark Nielsen,1554.57
101062,Mats Wilander,1554.1
105558,Guillaume Rufin,1553.84
101733,Jan Siemerink,1553.66
101820,Marc Rosset,1553.43
101651,Owen Casey,1552.73
102227,Sargis Sargsian,1552.45
105881,Matthew Barton,1551.73
104639,Wayne Odesnik,1551.57
104594,Marinko Matosevic,1551.5
110685,G D Jones,1551.43
104678,Viktor Troicki,1551.35
104660,Sergiy Stakhovsky,1551.32
102860,Agustin Calleri,1550.99
103739,Jose De Armas,1550.84
102100,Bartlomiej Dabrowski,1550.76
104535,Daniel Garza,1550.46
103060,Alejandro Hernandez,1550.44
209209,Filip Misolic,1550.25
104651,Martin Alund,1550.22
207680,Facundo Diaz Acosta,1549.88
105032,Sam Groth,1549.51
209260,Luciano Darderi,1549.39
102462,Bryan Juinio,1548.92
104214,Igor Andreev,1548.89
104467,Lamine Ouahab,1548.76
104198,Guillermo Garcia Lopez,1548.76
104368,Daniel King Turner,1548.41
103206,Sebastien Grosjean,1548.32
105226,Attila Balazs,1548.29
200273,Hady Habib,1548.02
101932,Jared Palmer,1547.87
101334,Alexander Volkov,1547.86
103638,Jhonson Garcia,1547.83
103103,Dominik Hrbaty,1547.63
106249,Joao Domingues,1546.9
103529,Aisam Ul Haq Qureshi,1546.32
104589,Chris Guccione,1546.2
104166,Alex Bogomolov Jr,1546.13
103997,Lukasz Kubot,1546.13
104292,Izak Van Der Merwe,1546.08
103590,Michael Quintero,1545.85
105456,Sergio Galdos,1545.8
104210,Ryan Russell,1545.52
208363,Mariano Navone,1545.4
102783,Rainer Schuettler,1545.39
104869,Sergei Bubka,1545.13
106162,Franco Agamenone,1544.76
102934,Nicolas Coutelot,1544.57
102656,Tommi Lenho,1544.44
104330,Rajeev Ram,1544.44
105430,Radu Albot,1544.14
101889,Todd Woodbridge,1544.07
105554,Daniel Evans,1543.82
106033,Romain Arneodo,1543.55
104229,Yen Hsun Lu,1542.86
104252,Florian Mayer,1542.79
104721,Josselin Ouanna,1542.68
105004,Dimitar Kutrovsky,1542.63
202058,Thiago Agustin Tirante,1542.41
102087,Oleg Ogorodov,1542.33
104305,Luka Gregorc,1541.89
200670,J J Wolf,1541.52
102374,Alex Corretja,1541.39
103110,Daniele Bracciali,1541.19
105376,Peter Gojowczyk,1541.17
126149,Gianluca Mager,1541.14
103280,Martin Verkerk,1540.99
207797,Jonas Forejtek,1540.87
101895,Michael Brown B395,1540.49
105095,Evgeny Korolev,1540.35
104043,Marc Lopez,1540.32
108844,Hamed Ul Haq,1540.3
103227,Mariano Sanchez,1540.1
105041,Lukas Lacko,1540.03
