player_id,player_name,surface,elo_rating
101948,Pete Sampras,Carpet,1848.06
103819,Roger Federer,Carpet,1846.97
101736,Andre Agassi,Carpet,1769.88
101990,Richard Krajicek,Carpet,1764.87
101320,Magnus Gustafsson,Carpet,1764.44
101414,Boris Becker,Carpet,1761.11
101723,Magnus Larsson,Carpet,1759.28
102338,Yevgeny Kafelnikov,Carpet,1755.03
103900,David Nalbandian,Carpet,1752.43
103344,Ivan Ljubicic,Carpet,1749.92
103498,Marat Safin,Carpet,1743.75
103786,Nikolay Davydenko,Carpet,1741.73
101774,Todd Martin,Carpet,1733.64
103720,Lleyton Hewitt,Carpet,1725.15
104417,Robin Soderling,Carpet,1722.22
104053,Andy Roddick,Carpet,1716.33
104571,Marcos Baghdatis,Carpet,1713.59
102450,Tim Henman,Carpet,1706.97
101434,Petr Korda,Carpet,1705.8
103163,Tommy Haas,Carpet,1702.97
104022,Mikhail Youzhny,Carpet,1698.5
102563,Thomas Johansson,Carpet,1698.47
102158,Patrick Rafter,Carpet,1683.98
101793,Jim Courier,Carpet,1675.65
102021,Michael Chang,Carpet,1671.22
101222,Stefan Edberg,Carpet,1670.7
101733,Jan Siemerink,Carpet,1669.14
102257,Greg Rusedski,Carpet,1668.64
102863,Takao Suzuki,Carpet,1668.56
101964,Goran Ivanisevic,Carpet,1668.28
103285,Radek Stepanek,Carpet,1666.48
102882,Mark Philippoussis,Carpet,1664.71
103206,Sebastien Grosjean,Carpet,1664.6
104607,Tomas Berdych,Carpet,1662.41
103017,Nicolas Kiefer,Carpet,1659.51
102765,Nicolas Escude,Carpet,1658.82
101529,Michael Stich,Carpet,1657.58
103103,Dominik Hrbaty,Carpet,1653.91
102344,Karol Kucera,Carpet,1651.17
104339,Mario Ancic,Carpet,1646.43
104542,Jo-Wilfried Tsonga,Carpet,1646.17
104918,Andy Murray,Carpet,1641.36
101185,Mark Woodforde,Carpet,1633.76
105208,Ernests Gulbis,Carpet,1630.89
102358,Thomas Enqvist,Carpet,1628.72
102856,Gustavo Kuerten,Carpet,1626.33
102271,Hicham Arazi,Carpet,1615.06
103387,Paradorn Srichaphan,Carpet,1611.34
102318,Andrei Pavel,Carpet,1611.01
102562,Jiri Novak,Carpet,1610.63
102967,Marc Gicquel,Carpet,1610.22
102184,David Prinosil,Carpet,1610.19
103898,Julien Benneteau,Carpet,1609.82
104925,Novak Djokovic,Carpet,1609.56
102446,Andrei Medvedev,Carpet,1607.81
103602,Fernando Gonzalez,Carpet,1601.86
102035,Jonas Bjorkman,Carpet,1601.63
102854,Sjeng Schalken,Carpet,1601.4
103280,Martin Verkerk,Carpet,1599.96
104424,Go Soeda,Carpet,1599.61
103857,Igor Kunitsyn,Carpet,1599.12
102202,Kenneth Carlsen,Carpet,1596.33
103598,Xavier Malisse,Carpet,1594.84
104499,Jimmy Wang,Carpet,1593.93
105223,Juan Martin del Potro,Carpet,1591.81
104098,Dmitry Tursunov,Carpet,1591.54
102162,Chris Woodruff,Carpet,1591.49
103166,Vladimir Voltchkov,Carpet,1591.21
101404,Thomas Muster,Carpet,1589.93
102905,Stefan Koubek,Carpet,1588.51
101543,Jeff Tarango,Carpet,1587.78
105668,Jerzy Janowicz,Carpet,1587.27
101647,Byron Black,Carpet,1586.59
103813,Jarkko Nieminen,Carpet,1586.53
101084,Jakob Hlasek,Carpet,1584.53
102110,Daniel Nestor,Carpet,1584.3
104308,Michal Przysiezny,Carpet,1583.02
102395,Ville Liukko,Carpet,1582.59
101890,Jonathan Stark,Carpet,1581.14
102300,Gouichi Motomura,Carpet,1580.94
102642,Cyril Saulnier,Carpet,1578.52
101613,Malivai Washington,Carpet,1577.05
102227,Sargis Sargsian,Carpet,1576.2
103018,Max Mirnyi,Carpet,1575.29
103821,Danai Udomchoke,Carpet,1573.99
104233,Frederik Nielsen,Carpet,1573.26
104755,Richard Gasquet,Carpet,1572.97
101601,Brett Steven,Carpet,1571.88
104433,Frank Dancevic,Carpet,1571.87
104557,Andis Juska,Carpet,1570.56
102800,Nenad Zimonjic,Carpet,1569.42
103971,Karol Beck,Carpet,1568.52
101358,Olivier Delaitre,Carpet,1568.07
101334,Alexander Volkov,Carpet,1567.27
102701,Marcelo Rios,Carpet,1567.23
103735,Lovro Zovko,Carpet,1566.76
104792,Gael Monfils,Carpet,1566.37
104214,Igor Andreev,Carpet,1566.17
103325,Wesley Moodie,Carpet,1566.03
103507,Juan Carlos Ferrero,Carpet,1565.55
101906,Yasufumi Yamamoto,Carpet,1565.14
102845,Carlos Moya,Carpet,1564.42
102595,Helge Koll,Carpet,1564.41
101441,Martin Sinner,Carpet,1563.63
104068,Robby Ginepri,Carpet,1563.63
103694,Olivier Rochus,Carpet,1563.37
104813,Grega Zemlja,Carpet,1562.54
102148,Fabrice Santoro,Carpet,1562.34
102703,Hyung Taik Lee,Carpet,1560.91
102286,Wayne Black,Carpet,1560.8
105166,Peter Polansky,Carpet,1560.63
104534,Dudi Sela,Carpet,1559.96
105806,Mirza Basic,Carpet,1559.68
101717,Diego Nargiso,Carpet,1558.47
104527,Stan Wawrinka,Carpet,1557.57
102796,Magnus Norman,Carpet,1557.28
102780,Frederic Niemeyer,Carpet,1557.1
101611,Cedric Pioline,Carpet,1557.01
102077,Alexander Shvec,Carpet,1556.47
100757,Anders Jarryd,Carpet,1555.93
103936,Todor Enev,Carpet,1555.26
103824,Orest Tereshchuk,Carpet,1554.99
101820,Marc Rosset,Carpet,1554.64
101651,Owen Casey,Carpet,1554.63
103709,Kristian Pless,Carpet,1554.53
101889,Todd Woodbridge,Carpet,1553.8
101797,Jacco Eltingh,Carpet,1552.22
102369,Julien Boutter,Carpet,1551.44
101191,Richey Reneberg,Carpet,1551.05
102233,Leander Paes,Carpet,1550.39
104327,Steve Darcis,Carpet,1550.24
102783,Rainer Schuettler,Carpet,1549.4
102152,Pablo Campana,Carpet,1549.07
103758,Taylor Dent,Carpet,1548.22
103908,Paul Henri Mathieu,Carpet,1546.03
104395,Marcel Felder,Carpet,1545.3
105147,Tatsuma Ito,Carpet,1544.43
102537,Melvin Tong,Carpet,1544.0
102982,Yaoki Ishii,Carpet,1543.83
102957,Vadim Kutsenko,Carpet,1543.05
102494,Tomas Behrend,Carpet,1542.95
105777,Grigor Dimitrov,Carpet,1542.83
101833,Michael Tebbutt,Carpet,1542.7
108755,Maciej Kost,Carpet,1542.61
104496,Luis Manuel Flores,Carpet,1542.61
105066,Grzegorz Panfil,Carpet,1542.61
144841,Christian Sigsgaard,Carpet,1542.61
103153,Gilles Elseneer,Carpet,1542.3
104476,Louk Sorensen,Carpet,1541.5
104026,Joachim Johansson,Carpet,1541.48
103225,Simon Larose,Carpet,1540.96
104269,Fernando Verdasco,Carpet,1540.89
103421,Peter Handoyo,Carpet,1540.36
101507,Tomas Carbonell,Carpet,1537.7
104268,Alejandro Falla,Carpet,1536.93
101746,Renzo Furlan,Carpet,1536.4
104721,Josselin Ouanna,Carpet,1535.71
103197,John Doran,Carpet,1535.2
103852,Feliciano Lopez,Carpet,1533.83
102107,Jan Frode Andersen,Carpet,1532.92
101703,Guillaume Raoux,Carpet,1532.31
103909,Guillermo Coria,Carpet,1532.21
103843,Marco Chiudinelli,Carpet,1531.98
103047,Julien Varlet,Carpet,1531.25
102716,Maxime Huard,Carpet,1529.81
105227,Marin Cilic,Carpet,1529.33
102025,Mikael Tillstrom,Carpet,1528.15
102656,Tommi Lenho,Carpet,1528.0
103990,Tommy Robredo,Carpet,1527.99
101098,Guy Forget,Carpet,1527.28
102267,Gwinyai Tongoona,Carpet,1526.88
100943,Girts Dzelde,Carpet,1526.86
102433,Mose Navarra,Carpet,1526.73
103484,James Blake,Carpet,1526.57
102179,Antony Dupuis,Carpet,1526.49
104259,Philipp Kohlschreiber,Carpet,1526.25
101901,Chuck Adams,Carpet,1526.15
104086,Mikhail Filima,Carpet,1525.68
104569,Lado Chikhladze,Carpet,1525.49
104869,Sergei Bubka,Carpet,1525.46
103701,Diego Hartfield,Carpet,1525.46
102394,Johan Van Herck,Carpet,1524.93
103096,Arnaud Clement,Carpet,1524.82
101506,Eoin Collins,Carpet,1524.7
101589,Arnaud Boetsch,Carpet,1524.68
101682,David Adams,Carpet,1524.67
105430,Radu Albot,Carpet,1524.6
105932,Nikoloz Basilashvili,Carpet,1524.52
102259,Jerome Golmard,Carpet,1524.5
102887,Ramon Delgado,Carpet,1523.69
102558,Eric Taino,Carpet,1523.58
102817,Edwin Kempes,Carpet,1523.5
105575,Ricardas Berankis,Carpet,1523.47
100991,Johnny Goudenbour,Carpet,1523.3
103229,Kornel Bardoczky,Carpet,1523.09
101235,Paul Haarhuis,Carpet,1522.69
105827,Laurynas Grigelis,Carpet,1522.19
104753,Woong Sun Jun,Carpet,1522.18
104585,Gyorgy Balazs,Carpet,1522.1
106536,Andres Filimonov,Carpet,1522.06
108355,Taras Beiko,Carpet,1522.0
102083,Nick Gould,Carpet,1522.0
101367,Igor Saric,Carpet,1522.0
102581,Goran Oresic,Carpet,1522.0
108277,Srdan Muskatirovic,Carpet,1522.0
108854,George Mcgill,Carpet,1522.0
103659,Wei Jen Cheng,Carpet,1522.0
103690,Marcin Matkowski,Carpet,1522.0
108612,Sergei Cuptov,Carpet,1522.0
108610,Tsolak Gevorgyan,Carpet,1522.0
108644,Patrick Chucri,Carpet,1522.0
103020,Guillermo Carter,Carpet,1522.0
108889,Marc Vilanova,Carpet,1522.0
103407,Matt Klinger,Carpet,1522.0
104383,Diogo Rocha,Carpet,1522.0
103666,Ilia Kushev,Carpet,1522.0
108894,Pau Gerbaud Farras,Carpet,1522.0
108922,Will Farah Lebar,Carpet,1522.0
104591,Patrick Tierro,Carpet,1522.0
103882,Adrians Zguns,Carpet,1522.0
104040,Adam Thompson,Carpet,1522.0
104928,Sun Yong Kim Jr,Carpet,1522.0
104368,Daniel King Turner,Carpet,1522.0
104561,Jae Sung An,Carpet,1522.0
105671,Gastao Elias,Carpet,1522.0
105155,Pedro Sousa,Carpet,1522.0
105216,Yuichi Sugita,Carpet,1522.0
105453,Kei Nishikori,Carpet,1522.0
105074,Ruben Bemelmans,Carpet,1522.0
104489,Barry King,Carpet,1522.0
106220,Dimitar Kuzmanov,Carpet,1522.0
105909,Sam Barry,Carpet,1522.0
109737,Markos Kalovelonis,Carpet,1522.0
144813,Benjamin Hannestad,Carpet,1522.0
102382,Julian Knowle,Carpet,1521.93
104945,James Mcgee,Carpet,1521.84
104014,Lee Childs,Carpet,1521.39
102100,Bartlomiej Dabrowski,Carpet,1521.32
103296,Ivaylo Traykov,Carpet,1521.23
102131,Alistair Hunt,Carpet,1521.22
102617,Kim Tiilikainen,Carpet,1521.2
104907,Jose Rubin Statham,Carpet,1521.16
102632,Michal Gawlowski,Carpet,1521.07
100936,Henri Leconte,Carpet,1520.77
103921,Sonchat Ratiwatana,Carpet,1520.75
108606,Gert Vilms,Carpet,1520.7
103254,Yves Allegro,Carpet,1520.64
108877,Helge Rosjo,Carpet,1520.61
103175,Toshihide Matsui,Carpet,1520.61
108607,Andrei Luzgin,Carpet,1520.57
103970,David Ferrer,Carpet,1519.68
101788,Doug Flach,Carpet,1519.52
104882,Blaz Kavcic,Carpet,1519.13
101956,Mark Knowles,Carpet,1518.64
104592,Ilija Bozoljac,Carpet,1517.79
101349,Adam Malik,Carpet,1517.19
103997,Lukasz Kubot,Carpet,1517.13
103505,Vasilis Mazarakis,Carpet,1517.11
102263,Yong Il Yoon,Carpet,1516.93
104251,Ti Chen,Carpet,1516.48
102966,Fredrik Jonsson,Carpet,1516.16
102521,Hendrik Dreekmann,Carpet,1515.49
103714,Andreas Vinciguerra,Carpet,1515.39
101412,Shuzo Matsuoka,Carpet,1514.01
105916,Marton Fucsovics,Carpet,1513.91
210013,Martin Damm Sr,Carpet,1513.9
104076,Jose Acasuso,Carpet,1513.81
103544,Andy Ram,Carpet,1513.62
102419,Christophe Van Garsse,Carpet,1512.52
105004,Dimitar Kutrovsky,Carpet,1511.76
104252,Florian Mayer,Carpet,1510.89
103031,Julian Alonso,Carpet,1509.98
102565,Alexander Waske,Carpet,1509.69
105573,Henri Kontinen,Carpet,1509.28
101805,David Nainkin,Carpet,1509.2
103454,Nicolas Massu,Carpet,1508.56
103592,Jerome Haehnel,Carpet,1508.5
101835,Arne Thoms,Carpet,1508.48
103060,Alejandro Hernandez,Carpet,1508.37
103503,Robin Vik,Carpet,1508.33
103333,Ivo Karlovic,Carpet,1507.54
102002,Davide Scala,Carpet,1507.44
104505,Konstantin Kravchuk,Carpet,1507.43
102434,Vincent Spadea,Carpet,1507.28
104707,Denis Matsukevitch,Carpet,1506.94
104081,Boris Pashanski,Carpet,1506.69
101234,Patrik Kuhnen,Carpet,1506.43
102539,Bohdan Ulihrach,Carpet,1506.28
103003,Jean Francois Bachelot,Carpet,1506.06
102549,Rolandas Murashka,Carpet,1506.04
101150,Gianluca Pozzi,Carpet,1505.66
104597,Nicolas Almagro,Carpet,1505.6
103292,Gaston Gaudio,Carpet,1505.58
103084,Guillermo Canas,Carpet,1504.99
103033,Helder Lopes,Carpet,1504.58
100870,Christo Van Rensburg,Carpet,1504.55
102999,Stefano Galvani,Carpet,1504.51
102086,Igor Kornienko,Carpet,1504.2
104501,Xin Yuan Yu,Carpet,1503.91
104898,Robin Haase,Carpet,1503.83
101481,Omar Camporese,Carpet,1503.74
102811,Dusan Vemic,Carpet,1503.14
102053,Brian Macphie,Carpet,1502.97
111453,Mikael Torpegaard,Carpet,1502.86
102556,Claude Ngoran,Carpet,1502.84
104775,Adam Kellner,Carpet,1502.83
101866,David Rikl,Carpet,1502.72
101954,Oscar Bustos,Carpet,1502.68
103986,Radoslav Lukaev,Carpet,1502.58
103978,Rabie Chaki,Carpet,1502.4
101965,Wayne Ferreira,Carpet,1502.32
104305,Luka Gregorc,Carpet,1502.32
104215,Andrei Gorban,Carpet,1502.19
101133,Patrick Baur,Carpet,1502.15
101391,Carl Uwe Steeb,Carpet,1502.12
104655,Pablo Cuevas,Carpet,1501.6
100962,Thomas Hogstedt,Carpet,1501.55
104036,Simon Rea,Carpet,1501.4
101205,Grant Connell,Carpet,1501.39
103875,Anoosha Shahgholi,Carpet,1501.39
103803,Ashkan Shokoofi,Carpet,1501.39
103582,Michael Berrer,Carpet,1501.25
102198,Paul Kilderry,Carpet,1501.18
