player_id,player_name,surface,elo_rating
101948,Pete Sampras,Carpet,1818.92
103819,Roger Federer,Carpet,1799.09
102338,Yevgeny Kafelnikov,Carpet,1757.58
101414,Boris Becker,Carpet,1748.76
101320,Magnus Gustafsson,Carpet,1741.87
101990,Richard Krajicek,Carpet,1739.28
101736,Andre Agassi,Carpet,1737.52
101723,Magnus Larsson,Carpet,1726.79
103498,Marat Safin,Carpet,1723.43
103344,Ivan Ljubicic,Carpet,1723.34
103900,David Nalbandian,Carpet,1713.88
103786,Nikolay Davydenko,Carpet,1708.43
101774,Todd Martin,Carpet,1701.3
102450,Tim Henman,Carpet,1698.1
103720,Lleyton Hewitt,Carpet,1686.74
104417,Robin Soderling,Carpet,1686.4
104053,Andy Roddick,Carpet,1685.26
101434,Petr Korda,Carpet,1684.81
102563,Thomas Johansson,Carpet,1682.92
103163,Tommy Haas,Carpet,1680.1
104571,Marcos Baghdatis,Carpet,1671.72
102257,Greg Rusedski,Carpet,1671.43
104022,Mikhail Youzhny,Carpet,1671.31
101964,Goran Ivanisevic,Carpet,1670.87
102158,Patrick Rafter,Carpet,1655.97
102021,Michael Chang,Carpet,1654.84
101793,Jim Courier,Carpet,1653.86
102344,Karol Kucera,Carpet,1645.37
101733,Jan Siemerink,Carpet,1645.11
103285,Radek Stepanek,Carpet,1643.37
101529,Michael Stich,Carpet,1642.32
102882,Mark Philippoussis,Carpet,1640.58
101222,Stefan Edberg,Carpet,1639.66
103017,Nicolas Kiefer,Carpet,1639.66
103206,Sebastien Grosjean,Carpet,1638.72
102863,Takao Suzuki,Carpet,1638.37
104607,Tomas Berdych,Carpet,1632.61
102765,Nicolas Escude,Carpet,1630.23
103103,Dominik Hrbaty,Carpet,1626.04
102358,Thomas Enqvist,Carpet,1624.34
104339,Mario Ancic,Carpet,1618.05
104542,Jo-Wilfried Tsonga,Carpet,1611.59
104918,Andy Murray,Carpet,1608.38
105208,Ernests Gulbis,Carpet,1605.86
102184,David Prinosil,Carpet,1602.51
102035,Jonas Bjorkman,Carpet,1598.99
101185,Mark Woodforde,Carpet,1598.83
102856,Gustavo Kuerten,Carpet,1598.79
102562,Jiri Novak,Carpet,1597.99
103387,Paradorn Srichaphan,Carpet,1594.3
102271,Hicham Arazi,Carpet,1593.92
102318,Andrei Pavel,Carpet,1593.52
